"Fecha y Hora del Equipo","Fecha y Hora de Registro","Velocidad (Km/h)","Latitud","Longitud"
"2025-11-27 13:29:09","2025-11-27 13:29:10","44.00","-0.370195","-78.48228444444445"
"2025-11-27 13:29:14","2025-11-27 13:29:15","54.00","-0.3703444444444444","-78.4828888888889"
"2025-11-27 13:29:19","2025-11-27 13:29:20","59.00","-0.3705311111111111","-78.4836"
"2025-11-27 13:29:24","2025-11-27 13:29:25","57.00","-0.37075555555555556","-78.48430222222223"
"2025-11-27 13:29:29","2025-11-27 13:29:30","38.00","-0.3709516666666667","-78.48488888888889"
"2025-11-27 13:29:39","2025-11-27 13:29:41","20.00","-0.37109444444444445","-78.48516444444445"
"2025-11-27 13:29:44","2025-11-27 13:29:45","45.00","-0.37128","-78.48554666666666"
"2025-11-27 13:29:49","2025-11-27 13:29:50","39.00","-0.37149777777777776","-78.48602666666666"
"2025-11-27 13:29:54","2025-11-27 13:29:55","41.00","-0.37171","-78.48648888888889"
"2025-11-27 13:29:59","2025-11-27 13:30:00","42.00","-0.3719705555555556","-78.48696"
"2025-11-27 13:30:04","2025-11-27 13:30:06","47.00","-0.37224","-78.48746666666666"
"2025-11-27 13:30:09","2025-11-27 13:30:11","39.00","-0.37250222222222223","-78.48798222222223"
"2025-11-27 13:30:19","2025-11-27 13:30:21","10.00","-0.37261","-78.48824"
"2025-11-27 13:30:24","2025-11-27 13:30:26","31.00","-0.37275888888888886","-78.48847111111111"
"2025-11-27 13:30:29","2025-11-27 13:30:31","58.00","-0.37304611111111113","-78.48898666666666"
"2025-11-27 13:30:34","2025-11-27 13:30:35","66.00","-0.373445","-78.48963555555555"
"2025-11-27 13:30:39","2025-11-27 13:30:40","75.00","-0.37391555555555556","-78.49042666666666"
"2025-11-27 13:30:44","2025-11-27 13:30:45","72.00","-0.37441833333333335","-78.49120888888889"
"2025-11-27 13:30:49","2025-11-27 13:30:50","54.00","-0.37483555555555553","-78.49189333333334"
"2025-11-27 13:30:54","2025-11-27 13:30:55","45.00","-0.37512388888888887","-78.49246222222222"
"2025-11-27 13:30:59","2025-11-27 13:31:00","21.00","-0.3752438888888889","-78.4928"
"2025-11-27 13:31:04","2025-11-27 13:31:05","20.00","-0.3753211111111111","-78.49302222222222"
"2025-11-27 13:31:09","2025-11-27 13:31:10","27.00","-0.37541277777777776","-78.49330666666667"
"2025-11-27 13:31:14","2025-11-27 13:31:15","34.00","-0.3755366666666667","-78.49368888888888"
"2025-11-27 13:31:19","2025-11-27 13:31:20","29.00","-0.37563166666666664","-78.49410666666667"
"2025-11-27 13:31:24","2025-11-27 13:31:25","32.00","-0.375705","-78.49448"
"2025-11-27 13:31:34","2025-11-27 13:31:35","9.00","-0.37574833333333335","-78.49476444444444"
"2025-11-27 13:31:39","2025-11-27 13:31:40","37.00","-0.37581722222222225","-78.49507555555556"
"2025-11-27 13:31:44","2025-11-27 13:31:45","50.00","-0.37585111111111114","-78.49566222222222"
"2025-11-27 13:31:49","2025-11-27 13:31:50","52.00","-0.3758361111111111","-78.49633777777778"
"2025-11-27 13:31:54","2025-11-27 13:31:55","47.00","-0.37579944444444446","-78.49696"
"2025-11-27 13:31:59","2025-11-27 13:32:00","45.00","-0.37577055555555555","-78.49754666666666"
"2025-11-27 13:32:04","2025-11-27 13:32:05","47.00","-0.37573833333333334","-78.49814222222223"
"2025-11-27 13:32:09","2025-11-27 13:32:10","52.00","-0.37570444444444445","-78.49878222222222"
"2025-11-27 13:32:14","2025-11-27 13:32:15","53.00","-0.375685","-78.49945777777778"
"2025-11-27 13:32:19","2025-11-27 13:32:20","47.00","-0.3757727777777778","-78.50008"
"2025-11-27 13:32:24","2025-11-27 13:32:26","35.00","-0.37592333333333333","-78.50057777777778"
"2025-11-27 13:32:29","2025-11-27 13:32:31","14.00","-0.37605666666666665","-78.5008888888889"
"2025-11-27 13:32:44","2025-11-27 13:32:46","7.00","-0.3760366666666667","-78.50104888888889"
"2025-11-27 13:32:49","2025-11-27 13:32:51","11.00","-0.37598166666666666","-78.50114666666667"
"2025-11-27 13:32:54","2025-11-27 13:32:55","10.00","-0.37591722222222224","-78.50127111111111"
"2025-11-27 13:32:59","2025-11-27 13:33:00","12.00","-0.37582944444444444","-78.50141333333333"
"2025-11-27 13:33:04","2025-11-27 13:33:05","14.00","-0.37574555555555555","-78.50154666666667"
"2025-11-27 13:33:09","2025-11-27 13:33:10","15.00","-0.3756661111111111","-78.50170666666666"
"2025-11-27 13:33:14","2025-11-27 13:33:15","17.00","-0.3756522222222222","-78.50191111111111"
"2025-11-27 13:33:19","2025-11-27 13:33:20","22.00","-0.37577222222222223","-78.50212444444445"
"2025-11-27 13:33:24","2025-11-27 13:33:25","17.00","-0.37591722222222224","-78.50229333333333"
"2025-11-27 13:33:29","2025-11-27 13:33:30","10.00","-0.37602722222222223","-78.50243555555555"
"2025-11-27 13:33:34","2025-11-27 13:33:35","29.00","-0.3761338888888889","-78.50263111111111"
"2025-11-27 13:33:39","2025-11-27 13:33:40","36.00","-0.3760161111111111","-78.50299555555556"
"2025-11-27 13:33:44","2025-11-27 13:33:45","17.00","-0.37577055555555555","-78.50325333333333"
"2025-11-27 13:33:54","2025-11-27 13:33:56","15.00","-0.37572333333333335","-78.50335111111112"
"2025-11-27 13:33:59","2025-11-27 13:34:00","23.00","-0.3756233333333333","-78.50353777777778"
"2025-11-27 13:34:04","2025-11-27 13:34:05","20.00","-0.375465","-78.50383111111111"
"2025-11-27 13:34:09","2025-11-27 13:34:11","10.00","-0.37540944444444446","-78.50395555555555"
"2025-11-27 13:34:14","2025-11-27 13:34:16","15.00","-0.37535722222222223","-78.50410666666667"
"2025-11-27 13:34:19","2025-11-27 13:34:21","13.00","-0.37527333333333335","-78.50425777777778"
"2025-11-27 13:34:24","2025-11-27 13:34:26","13.00","-0.3751933333333333","-78.5043911111111"
"2025-11-27 13:34:29","2025-11-27 13:34:31","11.00","-0.37510944444444444","-78.50452444444444"
"2025-11-27 13:34:34","2025-11-27 13:34:36","21.00","-0.3752011111111111","-78.50466666666667"
"2025-11-27 13:34:39","2025-11-27 13:34:40","15.00","-0.37540666666666667","-78.50477333333333"
"2025-11-27 13:34:54","2025-11-27 13:34:55","11.00","-0.3756777777777778","-78.50497777777778"
"2025-11-27 13:34:59","2025-11-27 13:35:01","20.00","-0.37585833333333335","-78.5050488888889"
"2025-11-27 13:35:04","2025-11-27 13:35:05","14.00","-0.37600555555555554","-78.50518222222222"
"2025-11-27 13:35:39","2025-11-27 13:35:40","14.00","-0.3761788888888889","-78.50531555555555"
"2025-11-27 13:35:43","2025-11-27 13:35:44","23.00","-0.3763433333333333","-78.50530666666667"
"2025-11-27 13:35:44","2025-11-27 13:35:45","24.00","-0.3763766666666667","-78.50525333333333"
"2025-11-27 13:35:49","2025-11-27 13:35:50","11.00","-0.3765044444444444","-78.50499555555555"
"2025-11-27 13:35:54","2025-11-27 13:35:55","20.00","-0.37661555555555554","-78.50487111111111"
"2025-11-27 13:35:59","2025-11-27 13:36:00","38.00","-0.37683055555555556","-78.50456"
"2025-11-27 13:36:04","2025-11-27 13:36:05","37.00","-0.3770777777777778","-78.50412444444444"
"2025-11-27 13:36:09","2025-11-27 13:36:10","36.00","-0.37732","-78.50371555555556"
"2025-11-27 13:36:14","2025-11-27 13:36:15","34.00","-0.37755666666666665","-78.50329777777777"
"2025-11-27 13:36:19","2025-11-27 13:36:20","23.00","-0.37775166666666665","-78.50297777777777"
"2025-11-27 13:36:34","2025-11-27 13:36:36","16.00","-0.3779638888888889","-78.50291555555556"
"2025-11-27 13:36:36","2025-11-27 13:36:38","15.00","-0.37802555555555556","-78.50295111111112"
"2025-11-27 13:36:39","2025-11-27 13:36:41","28.00","-0.37813722222222224","-78.50305777777778"
"2025-11-27 13:36:44","2025-11-27 13:36:46","30.00","-0.37843166666666667","-78.5032711111111"
"2025-11-27 13:36:49","2025-11-27 13:36:50","33.00","-0.37874833333333335","-78.50350222222222"
"2025-11-27 13:36:54","2025-11-27 13:36:55","39.00","-0.3791272222222222","-78.50377777777778"
"2025-11-27 13:36:59","2025-11-27 13:37:00","23.00","-0.3794888888888889","-78.50405333333333"
"2025-11-27 13:37:09","2025-11-27 13:37:10","16.00","-0.37962111111111113","-78.50416"
"2025-11-27 13:37:14","2025-11-27 13:37:15","28.00","-0.3798638888888889","-78.50432888888889"
"2025-11-27 13:37:19","2025-11-27 13:37:20","34.00","-0.38017555555555554","-78.50453333333333"
"2025-11-27 13:37:24","2025-11-27 13:37:25","45.00","-0.3805838888888889","-78.50482666666667"
"2025-11-27 13:37:29","2025-11-27 13:37:30","49.00","-0.38107166666666664","-78.50517333333333"
"2025-11-27 13:37:34","2025-11-27 13:37:35","37.00","-0.3815366666666667","-78.50552888888889"
"2025-11-27 13:37:44","2025-11-27 13:37:45","15.00","-0.3817127777777778","-78.50565333333333"
"2025-11-27 13:37:49","2025-11-27 13:37:50","27.00","-0.38193666666666665","-78.50582222222222"
"2025-11-27 13:37:54","2025-11-27 13:37:55","40.00","-0.38227333333333335","-78.50609777777778"
"2025-11-27 13:37:59","2025-11-27 13:38:01","45.00","-0.3826788888888889","-78.50644444444444"
"2025-11-27 13:38:04","2025-11-27 13:38:06","46.00","-0.383115","-78.50681777777778"
"2025-11-27 13:38:09","2025-11-27 13:38:11","42.00","-0.38352722222222224","-78.50721777777778"
"2025-11-27 13:38:24","2025-11-27 13:38:26","19.00","-0.38381611111111114","-78.50755555555556"
"2025-11-27 13:38:29","2025-11-27 13:38:31","31.00","-0.3840438888888889","-78.50777777777778"
"2025-11-27 13:38:34","2025-11-27 13:38:35","41.00","-0.3843788888888889","-78.50812444444445"
"2025-11-27 13:38:39","2025-11-27 13:38:40","48.00","-0.38476333333333335","-78.50854222222222"
"2025-11-27 13:38:44","2025-11-27 13:38:45","42.00","-0.38513055555555553","-78.50898666666667"
"2025-11-27 13:38:49","2025-11-27 13:38:50","39.00","-0.3854311111111111","-78.50938666666667"
"2025-11-27 13:38:54","2025-11-27 13:38:55","39.00","-0.3857411111111111","-78.50976888888889"
"2025-11-27 13:38:59","2025-11-27 13:39:00","36.00","-0.3860261111111111","-78.51016"
"2025-11-27 13:39:04","2025-11-27 13:39:05","25.00","-0.3862027777777778","-78.51050666666667"
"2025-11-27 13:39:19","2025-11-27 13:39:20","8.00","-0.38629","-78.51072"
"2025-11-27 13:39:24","2025-11-27 13:39:25","17.00","-0.38635444444444444","-78.51088888888889"
"2025-11-27 13:39:29","2025-11-27 13:39:30","20.00","-0.38639833333333334","-78.51112"
"2025-11-27 13:39:34","2025-11-27 13:39:35","18.00","-0.38643666666666665","-78.5113688888889"
"2025-11-27 13:39:44","2025-11-27 13:39:45","26.00","-0.38645833333333335","-78.51165333333333"
"2025-11-27 13:39:49","2025-11-27 13:39:50","35.00","-0.3864677777777778","-78.51205333333333"
"2025-11-27 13:39:54","2025-11-27 13:39:55","33.00","-0.38647055555555554","-78.51251555555555"
"2025-11-27 13:40:04","2025-11-27 13:40:06","14.00","-0.38645277777777776","-78.51271111111112"
"2025-11-27 13:40:09","2025-11-27 13:40:11","31.00","-0.38646833333333336","-78.51302222222222"
"2025-11-27 13:40:14","2025-11-27 13:40:15","42.00","-0.38647333333333334","-78.51349333333333"
"2025-11-27 13:40:19","2025-11-27 13:40:20","46.00","-0.3865077777777778","-78.51408"
"2025-11-27 13:40:24","2025-11-27 13:40:25","56.00","-0.38663333333333333","-78.51466666666667"
"2025-11-27 13:40:29","2025-11-27 13:40:30","64.00","-0.38692944444444444","-78.51537777777777"
"2025-11-27 13:40:34","2025-11-27 13:40:35","57.00","-0.38730722222222225","-78.51603555555556"
"2025-11-27 13:40:39","2025-11-27 13:40:40","59.00","-0.3876877777777778","-78.5166488888889"
"2025-11-27 13:40:44","2025-11-27 13:40:45","57.00","-0.38808444444444445","-78.51726222222223"
"2025-11-27 13:40:49","2025-11-27 13:40:50","61.00","-0.38846833333333336","-78.51790222222222"
"2025-11-27 13:40:54","2025-11-27 13:40:55","57.00","-0.3888577777777778","-78.51855111111111"
"2025-11-27 13:40:59","2025-11-27 13:41:00","55.00","-0.389255","-78.51913777777777"
"2025-11-27 13:41:04","2025-11-27 13:41:05","52.00","-0.38975166666666666","-78.5196"
"2025-11-27 13:41:09","2025-11-27 13:41:10","36.00","-0.3902144444444444","-78.51987555555556"
"2025-11-27 13:41:14","2025-11-27 13:41:15","31.00","-0.3904911111111111","-78.52021333333333"
"2025-11-27 13:41:18","2025-11-27 13:41:19","25.00","-0.39046333333333333","-78.52045333333334"
"2025-11-27 13:41:19","2025-11-27 13:41:20","26.00","-0.390415","-78.52049777777778"
"2025-11-27 13:41:23","2025-11-27 13:41:24","23.00","-0.3901588888888889","-78.52046222222222"
"2025-11-27 13:41:24","2025-11-27 13:41:25","22.00","-0.39012444444444444","-78.5204"
"2025-11-27 13:41:29","2025-11-27 13:41:30","24.00","-0.3899211111111111","-78.52013333333333"
"2025-11-27 13:41:34","2025-11-27 13:41:35","32.00","-0.3896716666666667","-78.51981333333333"
"2025-11-27 13:41:39","2025-11-27 13:41:40","38.00","-0.38930333333333333","-78.51952"
"2025-11-27 13:41:44","2025-11-27 13:41:45","25.00","-0.38894055555555557","-78.51936"
"2025-11-27 13:41:48","2025-11-27 13:41:50","19.00","-0.38876333333333335","-78.51951111111111"
"2025-11-27 13:41:49","2025-11-27 13:41:51","19.00","-0.38876166666666667","-78.51956444444444"
"2025-11-27 13:41:53","2025-11-27 13:41:55","25.00","-0.38891444444444445","-78.51977777777778"
"2025-11-27 13:41:54","2025-11-27 13:41:56","25.00","-0.3889633333333333","-78.51982222222222"
"2025-11-27 13:41:59","2025-11-27 13:42:01","22.00","-0.38918166666666665","-78.52005333333334"
"2025-11-27 13:42:04","2025-11-27 13:42:05","15.00","-0.3892583333333333","-78.52030222222223"
"2025-11-27 13:42:09","2025-11-27 13:42:10","10.00","-0.3892422222222222","-78.52043555555555"
"2025-11-27 13:42:14","2025-11-27 13:42:15","14.00","-0.3891733333333333","-78.52059555555556"
"2025-11-27 13:42:19","2025-11-27 13:42:20","9.00","-0.3890911111111111","-78.52073777777778"
"2025-11-27 13:42:24","2025-11-27 13:42:25","13.00","-0.38902777777777775","-78.52086222222222"
"2025-11-27 13:42:29","2025-11-27 13:42:30","14.00","-0.38894666666666666","-78.52100444444444"
"2025-11-27 13:42:34","2025-11-27 13:42:35","15.00","-0.3888655555555556","-78.52116444444444"
"2025-11-27 13:42:39","2025-11-27 13:42:40","14.00","-0.3887988888888889","-78.52131555555556"
"2025-11-27 13:42:44","2025-11-27 13:42:45","11.00","-0.38872","-78.52146666666667"
"2025-11-27 13:42:49","2025-11-27 13:42:50","15.00","-0.38863277777777777","-78.5216"
"2025-11-27 13:42:54","2025-11-27 13:42:55","18.00","-0.38853333333333334","-78.52177777777777"
"2025-11-27 13:42:59","2025-11-27 13:43:00","23.00","-0.3884077777777778","-78.52201777777778"
"2025-11-27 13:43:04","2025-11-27 13:43:05","12.00","-0.38831666666666664","-78.52219555555556"
"2025-11-27 13:43:09","2025-11-27 13:43:10","19.00","-0.3882288888888889","-78.52236444444445"
"2025-11-27 13:43:14","2025-11-27 13:43:15","24.00","-0.3880872222222222","-78.52260444444444"
"2025-11-27 13:43:19","2025-11-27 13:43:20","10.00","-0.387965","-78.52280888888889"
"2025-11-27 13:43:34","2025-11-27 13:43:36","13.00","-0.387825","-78.52291555555556"
"2025-11-27 13:43:39","2025-11-27 13:43:40","22.00","-0.38765333333333335","-78.52278222222222"
"2025-11-27 13:43:44","2025-11-27 13:43:45","30.00","-0.38740166666666664","-78.52256888888888"
"2025-11-27 13:43:49","2025-11-27 13:43:51","33.00","-0.38707055555555553","-78.52231111111111"
"2025-11-27 13:43:54","2025-11-27 13:43:56","32.00","-0.38674166666666665","-78.52207111111112"
"2025-11-27 13:43:59","2025-11-27 13:44:02","24.00","-0.38643055555555555","-78.52183111111111"
"2025-11-27 13:44:04","2025-11-27 13:44:06","8.00","-0.3863405555555556","-78.52176888888889"
"2025-11-27 13:44:09","2025-11-27 13:44:10","11.00","-0.38622555555555554","-78.52166222222222"
"2025-11-27 13:44:24","2025-11-27 13:44:25","22.00","-0.3860355555555556","-78.52151111111111"
"2025-11-27 13:44:39","2025-11-27 13:44:40","21.00","-0.38572222222222224","-78.52129777777778"
"2025-11-27 13:44:44","2025-11-27 13:44:45","32.00","-0.3854316666666667","-78.52111111111111"
"2025-11-27 13:44:49","2025-11-27 13:44:50","27.00","-0.38511","-78.52088888888889"
"2025-11-27 13:45:04","2025-11-27 13:45:05","11.00","-0.38478833333333334","-78.52070222222223"
"2025-11-27 13:45:09","2025-11-27 13:45:10","14.00","-0.38462166666666664","-78.52064888888889"
"2025-11-27 13:45:14","2025-11-27 13:45:15","14.00","-0.3844661111111111","-78.52074666666667"
"2025-11-27 13:45:19","2025-11-27 13:45:20","18.00","-0.38439944444444446","-78.52092444444445"
"2025-11-27 13:45:24","2025-11-27 13:45:25","9.00","-0.38429111111111114","-78.52109333333334"
"2025-11-27 13:45:29","2025-11-27 13:45:30","8.00","-0.38423","-78.52120888888889"
"2025-11-27 13:45:44","2025-11-27 13:45:46","8.00","-0.38424166666666665","-78.52121777777778"
"2025-11-27 13:45:49","2025-11-27 13:45:51","19.00","-0.38414944444444443","-78.52137777777777"
"2025-11-27 13:45:54","2025-11-27 13:45:56","22.00","-0.3839988888888889","-78.52165333333333"
"2025-11-27 13:45:58","2025-11-27 13:46:00","20.00","-0.384035","-78.52182222222223"
"2025-11-27 13:45:59","2025-11-27 13:46:01","23.00","-0.38407555555555556","-78.52184888888888"
"2025-11-27 13:46:04","2025-11-27 13:46:05","21.00","-0.38434","-78.52201777777778"
"2025-11-27 13:46:14","2025-11-27 13:46:15","7.00","-0.3844711111111111","-78.52211555555556"
"2025-11-27 13:46:19","2025-11-27 13:46:20","17.00","-0.3846116666666667","-78.52220444444444"
"2025-11-27 13:46:24","2025-11-27 13:46:25","26.00","-0.3848422222222222","-78.52233777777778"
"2025-11-27 13:46:29","2025-11-27 13:46:30","19.00","-0.38509055555555555","-78.52253333333333"
"2025-11-27 13:46:44","2025-11-27 13:46:45","16.00","-0.3852055555555556","-78.52261333333334"
"2025-11-27 13:46:49","2025-11-27 13:46:50","26.00","-0.3854283333333333","-78.52275555555556"
"2025-11-27 13:46:54","2025-11-27 13:46:55","36.00","-0.3857661111111111","-78.52300444444444"
"2025-11-27 13:46:59","2025-11-27 13:47:00","26.00","-0.3861038888888889","-78.52324444444444"
"2025-11-27 13:47:09","2025-11-27 13:47:10","19.00","-0.38630555555555557","-78.52340444444444"
"2025-11-27 13:47:14","2025-11-27 13:47:15","28.00","-0.3865633333333333","-78.52356444444445"
"2025-11-27 13:47:19","2025-11-27 13:47:20","34.00","-0.3868933333333333","-78.52381333333334"
"2025-11-27 13:47:24","2025-11-27 13:47:25","30.00","-0.3872366666666667","-78.52406222222223"
"2025-11-27 13:47:29","2025-11-27 13:47:30","25.00","-0.3875105555555556","-78.52428444444445"
"2025-11-27 13:47:34","2025-11-27 13:47:35","31.00","-0.38780166666666666","-78.52450666666667"
"2025-11-27 13:47:39","2025-11-27 13:47:40","27.00","-0.3881394444444444","-78.52474666666667"
"2025-11-27 13:47:44","2025-11-27 13:47:45","10.00","-0.38833666666666666","-78.52492444444445"
"2025-11-27 13:47:54","2025-11-27 13:47:56","9.00","-0.38843444444444447","-78.52501333333333"
"2025-11-27 13:47:59","2025-11-27 13:48:01","8.00","-0.3885072222222222","-78.52505777777777"
"2025-11-27 13:48:04","2025-11-27 13:48:06","23.00","-0.38866055555555556","-78.52516444444444"
"2025-11-27 13:48:09","2025-11-27 13:48:10","26.00","-0.38893555555555553","-78.52533333333334"
"2025-11-27 13:48:14","2025-11-27 13:48:15","29.00","-0.3892422222222222","-78.52555555555556"
"2025-11-27 13:48:24","2025-11-27 13:48:25","9.00","-0.3894444444444444","-78.52571555555555"
"2025-11-27 13:48:28","2025-11-27 13:48:29","13.00","-0.38955833333333334","-78.5256888888889"
"2025-11-27 13:48:29","2025-11-27 13:48:30","13.00","-0.3895822222222222","-78.52566222222222"
"2025-11-27 13:48:34","2025-11-27 13:48:35","20.00","-0.3896927777777778","-78.52544"
"2025-11-27 13:48:39","2025-11-27 13:48:40","9.00","-0.38978666666666667","-78.5252888888889"
"2025-11-27 13:48:59","2025-11-27 13:49:00","13.00","-0.3899344444444444","-78.5252"
"2025-11-27 13:49:01","2025-11-27 13:49:02","18.00","-0.3900177777777778","-78.52522666666667"
"2025-11-27 13:49:04","2025-11-27 13:49:05","13.00","-0.3901133333333333","-78.52528"
"2025-11-27 13:49:09","2025-11-27 13:49:10","24.00","-0.3903066666666667","-78.52539555555556"
"2025-11-27 13:49:14","2025-11-27 13:49:15","11.00","-0.39053666666666664","-78.52553777777777"
"2025-11-27 13:49:19","2025-11-27 13:49:20","8.00","-0.39058611111111113","-78.52560888888888"
"2025-11-27 13:49:24","2025-11-27 13:49:25","27.00","-0.3907494444444444","-78.52576888888889"
"2025-11-27 13:49:29","2025-11-27 13:49:30","37.00","-0.39104222222222224","-78.52603555555555"
"2025-11-27 13:49:34","2025-11-27 13:49:35","47.00","-0.39148666666666665","-78.52635555555555"
"2025-11-27 13:49:39","2025-11-27 13:49:40","45.00","-0.39202555555555557","-78.52669333333333"
"2025-11-27 13:49:44","2025-11-27 13:49:46","33.00","-0.39243666666666666","-78.52699555555556"
"2025-11-27 13:49:49","2025-11-27 13:49:51","16.00","-0.392575","-78.52714666666667"
"2025-11-27 13:49:54","2025-11-27 13:49:56","31.00","-0.39279166666666665","-78.52736888888889"
"2025-11-27 13:49:59","2025-11-27 13:50:00","40.00","-0.3931411111111111","-78.52766222222222"
"2025-11-27 13:50:04","2025-11-27 13:50:05","37.00","-0.39349","-78.52794666666667"
"2025-11-27 13:50:09","2025-11-27 13:50:10","45.00","-0.39391777777777776","-78.52823111111111"
"2025-11-27 13:50:14","2025-11-27 13:50:15","43.00","-0.3943833333333333","-78.52856"
"2025-11-27 13:50:19","2025-11-27 13:50:20","38.00","-0.39477","-78.52890666666667"
"2025-11-27 13:50:24","2025-11-27 13:50:25","33.00","-0.3950916666666667","-78.52922666666667"
"2025-11-27 13:50:29","2025-11-27 13:50:30","8.00","-0.3952427777777778","-78.52941333333334"
"2025-11-27 13:50:34","2025-11-27 13:50:35","18.00","-0.39534277777777777","-78.5295111111111"
"2025-11-27 13:50:39","2025-11-27 13:50:40","29.00","-0.39559555555555553","-78.52974222222223"
"2025-11-27 13:50:44","2025-11-27 13:50:45","29.00","-0.39586777777777776","-78.53001777777777"
"2025-11-27 13:50:49","2025-11-27 13:50:50","10.00","-0.39600444444444444","-78.5301688888889"
"2025-11-27 13:50:54","2025-11-27 13:50:55","22.00","-0.3961633333333333","-78.53028444444445"
"2025-11-27 13:50:59","2025-11-27 13:51:00","29.00","-0.3964211111111111","-78.53052444444444"
"2025-11-27 13:51:04","2025-11-27 13:51:05","17.00","-0.39665055555555556","-78.53074666666667"
"2025-11-27 13:51:09","2025-11-27 13:51:10","17.00","-0.39677055555555557","-78.53087111111111"
"2025-11-27 13:51:14","2025-11-27 13:51:15","28.00","-0.39697444444444446","-78.53105777777778"
"2025-11-27 13:51:19","2025-11-27 13:51:20","28.00","-0.39727222222222225","-78.53133333333334"
"2025-11-27 13:51:24","2025-11-27 13:51:25","7.00","-0.39745166666666665","-78.53152"
"2025-11-27 13:51:34","2025-11-27 13:51:35","14.00","-0.39751444444444445","-78.53157333333333"
"2025-11-27 13:51:38","2025-11-27 13:51:39","21.00","-0.3976733333333333","-78.53147555555556"
"2025-11-27 13:51:39","2025-11-27 13:51:40","23.00","-0.39770833333333333","-78.53142222222222"
"2025-11-27 13:51:44","2025-11-27 13:51:46","28.00","-0.3979666666666667","-78.53114666666667"
"2025-11-27 13:52:09","2025-11-27 13:52:10","7.00","-0.3981866666666667","-78.53095111111111"
"2025-11-27 13:52:12","2025-11-27 13:52:14","15.00","-0.39825944444444444","-78.53098666666666"
"2025-11-27 13:52:14","2025-11-27 13:52:15","19.00","-0.3983288888888889","-78.53104888888889"
"2025-11-27 13:52:19","2025-11-27 13:52:20","34.00","-0.3986","-78.53128"
"2025-11-27 13:52:24","2025-11-27 13:52:25","46.00","-0.3989783333333333","-78.53164444444444"
"2025-11-27 13:52:29","2025-11-27 13:52:30","47.00","-0.39944","-78.53207111111111"
"2025-11-27 13:52:34","2025-11-27 13:52:35","49.00","-0.39986777777777777","-78.53244444444445"
"2025-11-27 13:52:39","2025-11-27 13:52:40","62.00","-0.40043944444444446","-78.53288"
"2025-11-27 13:52:44","2025-11-27 13:52:45","64.00","-0.4011016666666667","-78.53334222222222"
"2025-11-27 13:52:49","2025-11-27 13:52:50","66.00","-0.40178722222222224","-78.53381333333333"
"2025-11-27 13:52:54","2025-11-27 13:52:55","66.00","-0.4024622222222222","-78.53431111111111"
"2025-11-27 13:52:59","2025-11-27 13:53:00","52.00","-0.40290166666666666","-78.53492444444444"
"2025-11-27 13:53:04","2025-11-27 13:53:05","21.00","-0.4030377777777778","-78.53535111111111"
"2025-11-27 13:53:14","2025-11-27 13:53:15","14.00","-0.40307166666666666","-78.53552"
"2025-11-27 13:53:19","2025-11-27 13:53:20","25.00","-0.4031961111111111","-78.53572444444444"
"2025-11-27 13:53:24","2025-11-27 13:53:25","38.00","-0.4033638888888889","-78.53604444444444"
"2025-11-27 13:53:29","2025-11-27 13:53:30","45.00","-0.40358944444444445","-78.53651555555555"
"2025-11-27 13:53:34","2025-11-27 13:53:35","46.00","-0.40377944444444447","-78.53705777777778"
"2025-11-27 13:53:39","2025-11-27 13:53:41","46.00","-0.4038716666666667","-78.53760888888888"
"2025-11-27 13:53:44","2025-11-27 13:53:46","41.00","-0.40392833333333333","-78.53818666666666"
"2025-11-27 13:53:54","2025-11-27 13:53:55","19.00","-0.40395888888888887","-78.53852444444445"
"2025-11-27 13:53:59","2025-11-27 13:54:00","29.00","-0.4040183333333333","-78.53884444444445"
"2025-11-27 13:54:04","2025-11-27 13:54:05","39.00","-0.40409388888888886","-78.53928888888889"
"2025-11-27 13:54:09","2025-11-27 13:54:10","46.00","-0.40417333333333333","-78.53981333333333"
"2025-11-27 13:54:14","2025-11-27 13:54:15","54.00","-0.40429055555555554","-78.54043555555556"
"2025-11-27 13:54:19","2025-11-27 13:54:20","56.00","-0.4045077777777778","-78.54110222222222"
"2025-11-27 13:54:24","2025-11-27 13:54:25","45.00","-0.40479","-78.54166222222223"
"2025-11-27 13:54:29","2025-11-27 13:54:30","49.00","-0.4051266666666667","-78.54210666666667"
"2025-11-27 13:54:34","2025-11-27 13:54:35","54.00","-0.4056411111111111","-78.54252444444444"
"2025-11-27 13:54:39","2025-11-27 13:54:40","57.00","-0.406275","-78.54283555555556"
"2025-11-27 13:54:44","2025-11-27 13:54:45","56.00","-0.4069583333333333","-78.54305777777778"
"2025-11-27 13:54:49","2025-11-27 13:54:50","52.00","-0.40761277777777777","-78.54326222222222"
"2025-11-27 13:54:54","2025-11-27 13:54:55","61.00","-0.4082866666666667","-78.54348444444445"
"2025-11-27 13:54:59","2025-11-27 13:55:00","62.00","-0.40903055555555556","-78.54373333333334"
"2025-11-27 13:55:04","2025-11-27 13:55:05","60.00","-0.4097616666666667","-78.54397333333333"
"2025-11-27 13:55:09","2025-11-27 13:55:11","57.00","-0.4104361111111111","-78.54427555555556"
"2025-11-27 13:55:14","2025-11-27 13:55:15","55.00","-0.41096555555555553","-78.54472888888888"
"2025-11-27 13:55:19","2025-11-27 13:55:21","40.00","-0.4112461111111111","-78.54526222222222"
"2025-11-27 13:55:24","2025-11-27 13:55:25","22.00","-0.411385","-78.54561777777778"
